8.721795083994259290e-01,1.559344255772446841e-01,7.212162293530585799e+00
9.213159180059160569e-02,6.416781383732675925e-01,7.109297598720985434e+00
2.159494710197766842e-01,8.078581768389413442e-01,7.855473472556377956e+00
8.317610904578665032e-01,7.669816523558244947e-01,8.964467137983206158e+00
8.483038970794960498e-01,7.762541490077357054e-02,6.929484038861312811e+00
3.146529987639973269e-01,7.950994324051093853e-01,8.014604294743321589e+00
2.792945968468563134e-01,3.459072978954573774e-01,6.596311087380084537e+00
4.308150220184600032e-01,8.525967635785667298e-01,8.419420334772620862e+00
5.394465002646667839e-01,5.620952938330594506e-01,7.765178882028512142e+00
9.556681500661357020e-02,7.993240492774378314e-02,5.430930844796458601e+00
8.369121387136151391e-01,7.447506190695954986e-01,8.908076134636017329e+00
5.347348703513209456e-01,5.635943825384880368e-01,7.760252888318105668e+00
7.749678150409236022e-01,4.514273849197905086e-01,7.904217784841218730e+00
2.308362655763268600e-01,6.384584277378593242e-01,7.377047814366231471e+00
9.652933511063657157e-01,4.437080645563032943e-01,8.261710895881641648e+00
7.510273073183793002e-01,3.692530246331537924e-02,6.612830522026705182e+00
3.430938643919614339e-01,9.127044824104826315e-01,8.424301176015370984e+00
9.485276469599547289e-01,2.878053677966125878e-01,7.760471397309746777e+00
7.005117789662728134e-01,2.793440595959938433e-01,7.239055736720526824e+00
8.405610854862369807e-01,4.972416293365311546e-02,6.830294659773433530e+00
4.549730585586886367e-02,7.173953010068542246e-01,7.243180514732300068e+00
5.564154105168817033e-02,9.094541329855978518e-01,7.839645481060170340e+00
7.427372735496288181e-01,4.629542556433910994e-01,7.874337314029430601e+00
3.046864329483920386e-01,8.141242259917893520e-01,8.051745543872151245e+00
5.167843658432452747e-01,3.288152092075334876e-01,7.020014359309090679e+00
1.562624236712735204e-01,3.847352327382044246e-01,6.466730545557160426e+00
9.779524096569847114e-01,2.917237943615174078e-01,7.831076202398521424e+00
5.027510476744194712e-01,2.949385227363857664e-01,6.890317663557995687e+00
8.290010784747253725e-01,5.612891391385356199e-01,8.341869574365057716e+00
7.403779627999640400e-02,3.259415651653456703e-01,6.125900288056030263e+00
4.789154522178381557e-01,6.579610653119716268e-02,6.155219224029267799e+00
6.227948040577591104e-02,6.902682099072986466e-01,7.195363590533447429e+00
8.842414310877372285e-01,3.086376902434967429e-01,7.694395932905964131e+00
4.458101787129588045e-01,3.922852028862847673e-01,7.068475966084771578e+00
6.854991826183676196e-02,1.862931911713935351e-01,5.695979410037853796e+00
7.649628231595706485e-02,4.936473341865732500e-02,5.301086764887886105e+00
5.387926580031699997e-01,6.542830267724862869e-01,8.040434396323799859e+00
7.556640450523077757e-02,4.232120635677951714e-01,6.420768999713846625e+00
1.837723180124427591e-01,9.323904036222125935e-01,8.164715846891523299e+00
4.363570841665139755e-01,1.892434122845598754e-02,5.929487192018395803e+00
4.977828310184574390e-01,8.248959289720014798e-01,8.470253448952920650e+00
5.833119152417574060e-01,1.853918376827878856e-02,6.222241381788350623e+00
6.205126814049073403e-01,1.729672066065337521e-01,6.759926982629416159e+00
3.728114996426684646e-01,1.383608238548172942e-02,5.787131246441782118e+00
6.187365829805798745e-01,5.093840685734885021e-01,7.765625371681625033e+00
1.572446583851362378e-01,3.537046424321499405e-01,6.375603244066722297e+00
2.755084754336936115e-01,3.183485917500186169e-01,6.506062726117443518e+00
7.987182705963105089e-01,9.743914019097108525e-01,9.520610746921754242e+00
1.530893007265161643e-01,5.780475684256952684e-01,7.040321306730118245e+00
2.233229728857367702e-01,9.263432508150476474e-01,8.225675698216615928e+00
2.429781796939550764e-01,8.889595914459145209e-01,8.152835133725654160e+00
4.795073048230669155e-01,3.395671228860407398e-01,6.977715978304256161e+00
7.455220418979280339e-04,6.535457469448826551e-01,6.962128284918444265e+00
3.031136052246652390e-02,1.950537522596710316e-01,5.645783977823946032e+00
4.615481516478054935e-01,3.654982020035673074e-01,7.019590909306312909e+00
1.625206848665192716e-01,6.847859630292617572e-01,7.379399258820823704e+00
6.795018037732851734e-01,5.688210742839748812e-01,8.065466830398495546e+00
7.952045871766384444e-01,8.495174323507581615e-02,6.845264404058504226e+00
5.781633587377101868e-01,7.813928886590659761e-02,6.390744584073139833e+00
6.947649771732057333e-01,7.710019471158831017e-01,8.702535795694060994e+00
3.909580157338786721e-01,7.010615339279083758e-01,7.885100633251482805e+00
4.629620299294834318e-02,6.485757960800029309e-01,7.038319794225905923e+00
4.394215326296493362e-01,2.208203894500334608e-01,6.541304233609398722e+00
3.719803122094397230e-01,7.838183428490038684e-01,8.095415652965890274e+00
5.970032422003300754e-01,5.769409692953501034e-01,7.924829392286710572e+00
1.342181696990331075e-01,1.471129444465538727e-01,5.709775172737727722e+00
2.277128967218359223e-01,1.661730326434851523e-01,5.953944891374127302e+00
8.147824165272797847e-01,6.208021958319266398e-01,8.491971420550338934e+00
2.643255266402131376e-01,9.782732765676915854e-01,8.463470882983500587e+00
4.103202049071632551e-01,5.860715431857199675e-01,7.578855039371486413e+00
9.359721764957815715e-01,2.951671551003517413e-01,7.757445818292618256e+00
2.755524630208545656e-01,7.161028575543061381e-01,7.699413498704627656e+00
1.452899588535638831e-01,2.032138742778686336e-01,5.900221540540734111e+00
7.020201293314523028e-01,6.413689951541641232e-01,8.328147244125396753e+00
5.670665504412746305e-01,4.139041753282408642e-01,7.375845626867271854e+00
6.115938355465969645e-01,3.080228332718770723e-02,6.315594521074757495e+00
4.203085099357362076e-02,5.163991395546470020e-01,6.633259120651088026e+00
4.172668947572267806e-01,5.075106323224587435e-01,7.357065686481830014e+00
4.266434167159438573e-03,9.119236770924034063e-01,7.744303899611528763e+00
2.465354688608895062e-01,7.108686857260232417e-01,7.625676994899849070e+00
7.060561835840063472e-01,3.038316976171677730e-01,7.323607460019515791e+00
6.154071592069976226e-02,6.451524436037224808e-01,7.058538762652567300e+00
2.946934986032798687e-01,2.500018440870650505e-01,6.339392529467755111e+00
9.881127528121781411e-01,6.541501924773942545e-01,8.938676083056538602e+00
9.712222302269755136e-01,6.014414068135267577e-01,8.746768680894531300e+00
4.818463886797049733e-01,6.144858699186731554e-01,7.807150387115429524e+00
7.356933865282458962e-01,1.611260249100980868e-01,6.954764847786785609e+00
6.326557741861389417e-01,7.106843425983172535e-01,8.397364576167229089e+00
4.656930714437367280e-01,5.377235130151825082e-01,7.544556681933021203e+00
8.570664326413196532e-01,7.423049283129754539e-01,8.941047650221566556e+00
1.725182521661789981e-01,4.467053735771286949e-02,5.479048116405496494e+00
8.284319222441105524e-01,7.330136921003618244e-01,8.855904920789306800e+00
4.206952345831804774e-02,9.502617045815746621e-01,7.934924160661360304e+00
8.669536918127984659e-01,5.856509622860026631e-01,8.490860270483604921e+00
6.759965874682477560e-01,1.401489047303917657e-01,6.772439889127671364e+00
4.459141099108685502e-01,9.237733178414768709e-01,8.663148173346167269e+00
6.715702476342769733e-01,5.556995922971615931e-01,8.010239272160038837e+00
4.603685038892418868e-01,2.774162557304603594e-01,6.752985774969864963e+00
7.800032223785852148e-01,6.221404438843833873e-01,8.426427776410321258e+00
1.134440838641173066e-01,8.588930373290846187e-01,7.803567279715488247e+00
5.081574288486053748e-01,1.082987841635359993e-01,6.341211210187818637e+00
8.714895399438729040e-01,5.596629192924846841e-01,8.421967837765199860e+00
9.275292758120224912e-01,6.327367137503288053e-01,8.753268692875032286e+00
2.203363315483126694e-01,9.261176325176868618e-01,8.219025560649686923e+00
2.519303025546189012e-01,3.818788265220174338e-02,5.618424253065843033e+00
9.040124716089886769e-01,5.074320488862663625e-01,8.330321089876775886e+00
3.455173387151284636e-01,7.326242136762003421e-01,7.888907318458858065e+00
5.687257404871559618e-02,6.596926132875758908e-01,7.092822987960158976e+00
7.148866721120328283e-01,8.614208046045124245e-01,9.014035758037602264e+00
4.144188591533578547e-01,6.564362951668130108e-01,7.798146603807154520e+00
7.353241874951440549e-01,6.316294376339586236e-01,8.365536687892163314e+00
4.770916334433693562e-01,6.099030167317417428e-01,7.783892317081964052e+00
5.005655544364319143e-01,1.646876554931523406e-01,6.495194075352321406e+00
4.175619104085894762e-01,8.546804617792357339e-01,8.399165206154886931e+00
2.904848960351514853e-01,5.158574717232976559e-01,7.128542207240196049e+00
9.007108673873509552e-01,2.135109729729733896e-02,6.865475026666594260e+00
6.687875779851072400e-01,8.204654915853851760e-01,8.798971630726370563e+00
7.888323433429671461e-01,6.885414541985634962e-01,8.643289049281625225e+00
8.957395310931173249e-01,6.574060450582821513e-01,8.763697197361080882e+00
2.501889423893600695e-01,5.176251817773347419e-02,5.655665439311921006e+00
9.198206139724224295e-01,7.054469536222444104e-01,8.955982088811577313e+00
8.626050872585581120e-01,3.380141147970715521e-01,7.739252518908330991e+00
5.060852621249863903e-01,8.144758627220973768e-01,8.455598112416264911e+00
5.679021741440306581e-01,1.560553633921285543e-01,6.603970438464447312e+00
1.149322380367785446e-01,3.354337183347055884e-01,6.236165631077673410e+00
7.621158405577685979e-01,1.031057135311145290e-01,6.833548821708880894e+00
1.732250071843236539e-01,1.835610846586044342e-02,5.401518339766228749e+00
5.338360410059095340e-01,3.235662894962705316e-01,7.038370950500630663e+00
1.264373052287192101e-01,6.993795023129795174e-01,7.351013117396377083e+00
7.291709358215725523e-02,4.197793286808199076e-01,6.405172173206773678e+00
6.090274437605645019e-01,2.979431237406070521e-01,7.111884258742950493e+00
4.912031296156800231e-01,9.362525834671926450e-01,8.791164009632938203e+00
6.748099347392726433e-01,7.267005246702260557e-01,8.529721443489222565e+00
7.908541830542843432e-01,9.716256349189393848e-01,9.496585270865386619e+00
9.826874926455662074e-01,3.029459471766398071e-01,7.874212826821051614e+00
8.408068107668131841e-02,1.940245023859261675e-01,5.750234869311141139e+00
6.312121124335804412e-01,9.683566278604507360e-01,9.167494108448511980e+00
5.769748953814478609e-01,7.945029729344899039e-02,6.392300682643242915e+00
6.506421767917029975e-01,7.854924589820855285e-01,8.657761730529662358e+00
5.431794548143796808e-01,9.472829243018832113e-01,8.928207682534409884e+00
5.573673875302016523e-01,7.180685134114069834e-01,8.268940315294624810e+00
8.685546336404885714e-01,5.744431269021200714e-01,8.460438647987338356e+00
4.520116163715752755e-01,3.689534749824007198e-01,7.010883657690352599e+00
5.349755786303613814e-01,2.955250940382804226e-01,6.956526439375563697e+00
6.909637037652650582e-01,6.709605134693485962e-02,6.583215561571334362e+00
8.949499139510885826e-02,3.788741936987721770e-01,6.315612563886533692e+00
4.319253188873097837e-01,5.029234253135812516e-01,7.372620913715363322e+00
1.021342207044882988e-01,2.488059170310387147e-01,5.950686192502092631e+00
1.378098929110332937e-01,9.696163713434106102e-01,8.184468899852298307e+00
2.125558465909005434e-03,9.985466075118101248e-01,7.999890939467248607e+00
2.097064361616212125e-01,2.894810934351490506e-01,6.287856152628689799e+00
2.166372624382342238e-01,6.002520561830417822e-01,7.234030693425594016e+00
5.162444812344428868e-01,8.827860338050018685e-01,8.680847063883891934e+00
5.702082384902431578e-01,5.837096755694675121e-01,7.891545503688888630e+00
8.239611805032471814e-01,3.518651082222999937e-01,7.703517685673394233e+00
4.867111888231571148e-01,8.458700138350799813e-01,8.511032419151554507e+00
8.914545989217916855e-01,5.287274454605256357e-01,8.369091534225159279e+00
3.950607897751657882e-01,6.192721197973979352e-01,7.647937938942525271e+00
7.446114470844424904e-01,7.569408525569767399e-01,8.760045451839815200e+00
5.527572624173823224e-01,2.882797215860423146e-01,6.970353689592891477e+00
6.238250857723260934e-01,6.861926010698841116e-01,8.306227974754303744e+00
2.703919968833126131e-01,2.665311007569255430e-01,6.340377296037401855e+00
9.375950079397890047e-01,6.524586796328104565e-01,8.832566054778009601e+00
7.696547153578978673e-01,2.566087578359346200e-01,7.309135704223599816e+00
1.455950290699066230e-01,7.962406478464628679e-01,7.679912001679202405e+00
5.374343699445734979e-01,3.473226718549176084e-01,7.116836755453899599e+00
9.957863055555854492e-01,9.604254082569397832e-01,9.872848835881990581e+00
4.905633250513163901e-02,1.733811033815702007e-01,5.618255975154974102e+00
3.028198379176134658e-01,7.143271461921451015e-01,7.748621114411662347e+00
7.408133713521662944e-01,8.549742069496755192e-01,9.046549363553358702e+00
3.936144765261484491e-02,8.712571625485086013e-01,7.692494382950755494e+00
7.466710909922582573e-01,5.200251936657483975e-01,8.053417762981762706e+00
5.734212799837610230e-01,5.493611142812719894e-01,7.794925902811337792e+00
7.317056755620665598e-01,2.942109035275306539e-01,7.346044061706725081e+00
5.508325958766332464e-01,8.566285196172566119e-01,8.671550750605035773e+00
9.394034783011587786e-01,7.622821674545412485e-01,9.165653458965941525e+00
3.464017029002705028e-01,5.133644204854349580e-01,7.232896667256845546e+00
5.744694599362279996e-01,5.029823616329118785e-01,7.657886004771191857e+00
5.077997900227626538e-02,9.194595768301081495e-01,7.859938688494876757e+00
5.534328341543568452e-01,5.608895424808314489e-01,7.789534295751208148e+00
4.193929436479371109e-01,9.384688164634813479e-02,6.120326532234918737e+00
9.831617877902014691e-01,1.081743031068621574e-01,7.290846484900988855e+00
9.456073188370446303e-01,7.666165146222465587e-01,9.191064181540829381e+00
1.382794148581003579e-01,5.258312344531158589e-01,6.854052533075548403e+00
4.161564153096219965e-02,5.563612685298262583e-01,6.752315088651402952e+00
1.206750670689071825e-01,4.329216950118223162e-01,6.540115219173281425e+00
1.927469677198202502e-01,2.269838255054290599e-02,5.453589083091268996e+00
7.261679943105523449e-01,8.032371632307789833e-01,8.862047478313442639e+00
5.439779535387235798e-01,3.815417068185761318e-01,7.232581027533175444e+00
5.349253345352814604e-01,4.641936776391422104e-01,7.462431701987989996e+00
4.645369794625369142e-01,4.407099093455875138e-01,7.251203686961836148e+00
6.694218381516292560e-03,1.337040842291290499e-01,5.414500689450419735e+00
3.924719135444666440e-01,9.632168860063303750e-01,8.674594485107924413e+00
9.989384412596935547e-01,9.594136529634330612e-01,9.876117841409685738e+00
8.202912054119473328e-01,9.774863163643732200e-03,6.669907000314825751e+00
5.728607109397054753e-01,5.456680738693209243e-02,6.309421844040207006e+00
1.964629606952790208e-01,3.861767211258616550e-01,6.551456084768142674e+00
9.204694245093538729e-01,9.817819768753036636e-01,9.786284779644619292e+00
4.241472474044634122e-01,4.817976524150391349e-01,7.293687452054044229e+00
6.193272730794827652e-01,9.226627027907204903e-01,9.006642654531127334e+00
2.031076567411752576e-01,3.416970707347836145e-01,6.431306525686701470e+00
3.280657438021117311e-01,4.953327301468525290e-01,7.142129678044780938e+00
3.449534629345957226e-01,8.288087316655987635e-01,8.176333120865987070e+00
3.947518704019608027e-01,6.586184616708387063e-01,7.765359125816438279e+00
2.223188655718821849e-02,3.065531045818892242e-01,5.964123086860044332e+00
6.603470521951984029e-01,4.566466711798045086e-01,7.690634117929810110e+00
1.699900179978242054e-01,6.241113497876897842e-01,7.212314085358717541e+00
6.033002632532815657e-01,4.008847378929192296e-01,7.409254740185320820e+00
6.195803465348068695e-01,1.982484100887300649e-01,6.833905923335803934e+00
6.979047464323435701e-01,2.247540835702243056e-01,7.070071743575359946e+00
2.919311860463360553e-01,7.405931442945633547e-01,7.805641804976362508e+00
2.920319865643461466e-01,2.104436572673048511e-01,6.215394944930606513e+00
7.555294769028361168e-01,1.854853626662947841e-01,7.067515041804556475e+00
3.882241952684343245e-01,2.872513097754187950e-01,6.638202319863125034e+00
1.524632609580753861e-01,9.890484311774413451e-01,8.272071815448475363e+00
9.052649012802143069e-01,9.914378990088918986e-01,9.784843499587104532e+00
1.308280995218158438e-02,4.798202098862349718e-01,6.465626249563068306e+00
8.864844076557822916e-01,2.180113908587806293e-01,7.427002987887906471e+00
2.922567759520859898e-01,4.434052974311256667e-01,6.914729444197549313e+00
3.818250401120593107e-01,8.829326829637345053e-01,8.412448129115322359e+00
9.784051523960557439e-01,5.796566779672039926e-01,8.695780338693722911e+00
4.366757414401621906e-01,9.005936059457747556e-01,8.575132300717648093e+00
7.158819787418663205e-01,8.803333523516331249e-01,9.072764014538631017e+00
4.123827669322210898e-01,8.141665088176144316e-01,8.267265060317285474e+00
9.135358121693091249e-01,8.839354641184828942e-01,9.478878016694066488e+00
7.194904992103375863e-01,5.128856129600345426e-01,7.977637837300778578e+00
4.806917884353878456e-01,1.688115471224187480e-01,6.467818218238031491e+00
8.422164898412010103e-02,7.794815139071018528e-01,7.506887839689545316e+00
3.636338678287099890e-01,9.923646469239713053e-01,8.704361676429332562e+00
4.906067023472600042e-01,6.622918737815046697e-01,7.968089026039034017e+00
2.838641834513837559e-01,2.471444041256841695e-01,6.309161579279820131e+00
5.346405094196483576e-01,9.281242011795599600e-01,8.853653622377976262e+00
2.096510681816579069e-01,9.237163858069408207e-01,8.190451293784137832e+00
4.943295755417912440e-01,9.240885534750105101e-01,8.760924811508614241e+00
5.280051951571090862e-01,6.629825908032259685e-01,8.044958162723895967e+00
6.733596406041160165e-01,9.383148753942920361e-01,9.161663907391108808e+00
7.453658450819947712e-01,2.327680603553023975e-01,7.189035871229896735e+00
7.299737420255724141e-01,5.749927763120366020e-01,8.184925812987254190e+00
4.241159002885487306e-01,9.934016157544084402e-01,8.828436647840323559e+00
4.559523311068949258e-01,9.948754250402405130e-01,8.896530937334510725e+00
8.735071014697921576e-01,8.009945889501091099e-01,9.149997969789911423e+00
3.627879225706401867e-01,5.869776472935751555e-01,7.486508787022005507e+00
7.380328309576353885e-01,6.276742896099678504e-01,8.359088530745173884e+00
9.940672316900103223e-01,3.923221008653900999e-01,8.165100765976191610e+00
9.248083835369620420e-01,2.227170603725351361e-01,7.517767948191529825e+00
5.492368677924279741e-01,8.965044076587136423e-01,8.787986958560995987e+00
3.051113868746360147e-01,5.850805111526223845e-01,7.365464307207139072e+00
6.223126358508501710e-01,3.588385484107170509e-01,7.321140916933851273e+00
6.843016682312148546e-01,3.273027035441207211e-01,7.350511447094792317e+00
5.269622549162938929e-01,1.724538213568939105e-01,6.571285973903269628e+00
3.414766308233445624e-01,1.850473790337127111e-01,6.238095398747827147e+00
4.554265713393947923e-01,6.676456269005245359e-01,7.913790023380363081e+00
8.179074301518041157e-02,2.863451904683744775e-01,6.022617057435484256e+00
2.912822049989270967e-01,3.168632802862849651e-01,6.533154250856709311e+00
1.448967549852275827e-01,8.450888640749999459e-01,7.825060102195454448e+00
6.664807308214844017e-01,9.357891048732214223e-02,6.613698193104935008e+00
9.592341415383291992e-01,9.491360319818208380e-01,9.765876379022120801e+00
1.572346830656135008e-01,4.150165236232461474e-01,6.559518937000965444e+00
2.829407185162713390e-02,8.274491364623446366e-01,7.538935553090288622e+00
7.413571692162775895e-01,8.239152626753681874e-01,8.954460126458659630e+00
3.541644897676998749e-01,6.825184778660093876e-01,7.755884413133427913e+00
5.059662766343212548e-01,5.279052791614857743e-02,6.170304137017088131e+00
6.104807517854138332e-02,6.547070552230348506e-01,7.086217316026187873e+00
1.777649467381147153e-01,4.465607991973308266e-01,6.695212291068221688e+00
6.955062919408151467e-01,3.104410016947891648e-01,7.322335588965997566e+00
6.052106196172056807e-01,5.188811051960751097e-01,7.767064554822637135e+00
8.534112224188995510e-01,6.645701911950909757e-01,8.700533018423072917e+00
9.629232135382689295e-01,3.901043654905393954e-01,8.096159523548156045e+00
3.596150991052394774e-01,4.088431765187011679e-01,6.945759727766582792e+00
6.202485066608294240e-01,2.154075326464904849e-01,6.886719611261129970e+00
4.476774122132567424e-01,1.664774226990214379e-01,6.394787092523577243e+00
5.055969626996006383e-01,6.227570505496495823e-01,7.879465077048149801e+00
3.915017585897105912e-01,9.747246803642082291e-01,8.707177558272046980e+00
9.773942269486253220e-01,9.809952960049883597e-02,7.249087042698747041e+00
6.236378174584211731e-01,6.569418833565223714e-01,8.218101284986410349e+00
1.418854274926610870e-01,5.996942391548635287e-01,7.082853572449913315e+00
6.977284414366690113e-01,7.476465566487642267e-01,8.638396552819632035e+00
9.657562573345933599e-01,3.191405275406049569e-01,7.888934097291001812e+00
8.948493866530267127e-01,2.616234645276923620e-01,7.574569166889130400e+00
5.580040833678161505e-01,2.871169165931394263e-01,6.977358916515051135e+00
1.471478374860080152e-02,8.378155785725417415e-01,7.542876303214827161e+00
8.055463317681369473e-01,8.488243665381844938e-01,9.157565763150827820e+00
9.318613400011401815e-01,8.127657746804920480e-01,9.302020004043756174e+00
7.339289820416445842e-01,2.786055737530820364e-01,7.303674685342535611e+00
4.289531272917094240e-01,3.778407038884025182e-01,6.991428366248626070e+00
3.808411083861843460e-01,2.902520280331883917e-01,6.632438300871934089e+00
7.446047636550477966e-01,6.863693192599144011e-01,8.548317485089839352e+00
1.078510971498630733e-01,2.351115398141668811e-01,5.921036813742226457e+00
7.846958472759000269e-01,7.430355761874590792e-01,8.798498423114176958e+00
4.988052183799990269e-01,7.929449499187652961e-01,8.376445286516293720e+00
7.011901312686463772e-02,5.333549937080299674e-01,6.740303007377819178e+00
8.230452141286818124e-01,1.745096522074203182e-01,7.169619384879624135e+00
3.917074773200834858e-01,2.625253642237506124e-01,6.570991047311419031e+00
1.067649356801607663e-01,5.672123977548607643e-01,6.915167064624903936e+00
1.737984442081252912e-01,7.351465375884683739e-01,7.553036501181655815e+00
